                         CADASTRO DE PRODUTOS DA POF 2008-2009;;;;;;;;
;;;;;;;;
( CÓDIGO = 3 DÍGITOS + 2 DÍGITOS REFERENTE AO SEQUENCIAL DO CÓDIGO );;;;;;;;
(GRUPO = 2 DÍGITOS APENAS PARA CÓDIGOS DA CADERNETA DE DESPESA COLETIVA - POF3) ;;;;;;;;
;;;;;;;;
;;;;;;;;
QUADRO;GRUPO;Quadro_2dig_txt;CÓDIGO;codigo_txt;Complete_item_code;PRODUTO;;
63 a 69;80;80;00401;00401;X8000401;PAO DE FORMA DE PADARIA (SALGADO);;
63 a 69;80;80;00402;00402;X8000402;PAO DE SANDUICHE DE PADARIA (SALGADO);;
63 a 69;80;80;00501;00501;X8000501;PAO DE FORMA INDUSTRIALIZADO DE QUALQUER MARCA;;
63 a 69;80;80;00502;00502;X8000502;PAO SEVEN BOYS;;
63 a 69;80;80;00503;00503;X8000503;PAO PULMEX;;
63 a 69;80;80;00504;00504;X8000504;PAO DE FORMA PLUS VITA;;
63 a 69;80;80;00505;00505;X8000505;PAO DE FORMA DE LEITE PULLMAN;;
63 a 69;80;80;00506;00506;X8000506;PAO DE FORMA SEVEN BOYS;;
63 a 69;80;80;00507;00507;X8000507;PAO DE FORMA PETROPOLIS;;
63 a 69;80;80;00508;00508;X8000508;PAO PLUS VITA;;
63 a 69;80;80;00509;00509;X8000509;PAO DE CAIXA;;
63 a 69;80;80;00510;00510;X8000510;PAO INGLES;;
63 a 69;80;80;00511;00511;X8000511;PAO RECIFE;;
63 a 69;80;80;00512;00512;X8000512;PAO ITALIANO;;
63 a 69;80;80;00513;00513;X8000513;PAO PULLMAN;;
63 a 69;80;80;00514;00514;X8000514;PAO DE FORMA PULMEX;;
63 a 69;80;80;00515;00515;X8000515;PAO DE FORMA PULLMAN;;
63 a 69;80;80;00516;00516;X8000516;PAO DE SANDUICHE INDUSTRIALIZADO DE QUALQUER MARCA;;
63 a 69;80;80;00601;00601;X8000601;PAO DE ARROZ;;
63 a 69;80;80;00701;00701;X8000701;PAO DE GLUTEN;;
63 a 69;80;80;00801;00801;X8000801;PAO DE QUEIJO;;
63 a 69;80;80;00901;00901;X8000901;PAO DE CACHORRO QUENTE;;
63 a 69;80;80;01001;01001;X8001001;PAO DE BATATA;;
63 a 69;80;80;01002;01002;X8001002;PAO DE FECULA DE BATATA;;
63 a 69;80;80;01101;01101;X8001101;PAO DE MILHO;;
63 a 69;80;80;01102;01102;X8001102;PAO DE FORMA DE MILHO;;
63 a 69;80;80;01103;01103;X8001103;PAO DE FUBA;;
63 a 69;80;80;01104;01104;X8001104;PANHOCA DE MILHO;;
63 a 69;80;80;01105;01105;X8001105;PAO BROTE;;
63 a 69;80;80;01106;01106;X8001106;BROTE (PAO);;
63 a 69;80;80;01201;01201;X8001201;PAO DE AIPIM;;
63 a 69;80;80;01202;01202;X8001202;PAO DE GOMA;;
63 a 69;80;80;01203;01203;X8001203;PAO DE MANDIOCA;;
63 a 69;80;80;01204;01204;X8001204;PAO DE MACAXEIRA;;
63 a 69;80;80;01301;01301;X8001301;PAO DE CENTEIO;;
63 a 69;80;80;01302;01302;X8001302;PAO PRETO;;
63 a 69;80;80;01303;01303;X8001303;PAO CRIOULO;;
63 a 69;80;80;01401;01401;X8001401;PAO INTEGRAL;;
63 a 69;80;80;01402;01402;X8001402;PAO DE GRAHAM PLUS VITA;;
63 a 69;80;80;01403;01403;X8001403;PAO DE GRAHAM;;
63 a 69;80;80;01404;01404;X8001404;PAO INTEGRAL PLUS VITA;;
63 a 69;80;80;01405;01405;X8001405;PAO DE FORMA INTEGRAL;;
63 a 69;80;80;01406;01406;X8001406;PAO BOA VIDA (INTEGRAL);;
63 a 69;80;80;01501;01501;X8001501;PAO NAO-ESPECIFICADO;;
63 a 69;80;80;01601;01601;X8001601;PAO CASEIRO;;
63 a 69;80;80;01701;01701;X8001701;PAO DE AVEIA;;
63 a 69;80;80;01801;01801;X8001801;PAO DE RABANADA;;
63 a 69;80;80;01802;01802;X8001802;RABANADA (PAO);;
63 a 69;80;80;01901;01901;X8001901;TORRADA DE QUALQUER PAO;;
63 a 69;80;80;01902;01902;X8001902;PAO TORRADO (TORRADA);;
63 a 69;80;80;01903;01903;X8001903;TORRADA DE QUALQUER TIPO;;
63 a 69;80;80;02001;02001;X8002001;ROSCA DOCE;;
63 a 69;80;80;02002;02002;X8002002;ROSQUINHA DOCE;;
63 a 69;80;80;02003;02003;X8002003;ROSQUINHA DE NATA;;
63 a 69;80;80;02004;02004;X8002004;ROSCA DE TRIGO DOCE;;
63 a 69;80;80;02005;02005;X8002005;ROSCA DE NATA;;
63 a 69;80;80;02006;02006;X8002006;ROSCA DE MILHO;;
63 a 69;80;80;02007;02007;X8002007;ROSQUINHA AMANTEIGADA;;
63 a 69;80;80;02008;02008;X8002008;ROSQUINHA DE MILHO;;
63 a 69;80;80;02009;02009;X8002009;ROSCA DOCE DE TRIGO;;
63 a 69;80;80;02010;02010;X8002010;ROSCA DE COCO;;
63 a 69;80;80;02011;02011;X8002011;ROSQUINHA DE COCO;;
63 a 69;80;80;02012;02012;X8002012;ROSCA DE GLUTEN DOCE;;
63 a 69;80;80;02013;02013;X8002013;ROSCA AMANTEIGADA;;
63 a 69;80;80;02014;02014;X8002014;ROSCA DE CHOCOLATE;;
63 a 69;80;80;02101;02101;X8002101;ROSCA SALGADA;;
63 a 69;80;80;02102;02102;X8002102;ROSCA SALGADA DE TRIGO;;
63 a 69;80;80;02103;02103;X8002103;ROSCA DE BATATA;;
63 a 69;80;80;02104;02104;X8002104;ROSCA DE TRIGO SALGADA;;
63 a 69;80;80;02105;02105;X8002105;ROSQUINHA DE BATATA;;
63 a 69;80;80;02106;02106;X8002106;ROSQUINHA SALGADA;;
63 a 69;80;80;02107;02107;X8002107;ROSCA DE GLUTEN SALGADA;;
63 a 69;80;80;02201;02201;X8002201;BISCOITO SALGADO;;
63 a 69;80;80;02202;02202;X8002202;BISCOITO DO REINO;;
63 a 69;80;80;02203;02203;X8002203;BISCOITO GRISSINI;;
63 a 69;80;80;02204;02204;X8002204;BISCOITO CREAM CRACKER;;
63 a 69;80;80;02205;02205;X8002205;PRESUNTINHO BISCOITO;;
63 a 69;80;80;02206;02206;X8002206;BISCOITO TIPO ITALIANO;;
63 a 69;80;80;02207;02207;X8002207;BISCOITO DE AGUA;;
63 a 69;80;80;02208;02208;X8002208;BISCOITO QUEIJINHO;;
63 a 69;80;80;02209;02209;X8002209;BISCOITO DE COCO SALGADO;;
63 a 69;80;80;02210;02210;X8002210;BISCOITO DE CAMARAO;;
63 a 69;80;80;02211;02211;X8002211;JOBS DE CAMARAO;;
63 a 69;80;80;02212;02212;X8002212;BISCOITO DE POLVILHO SALGADO;;
63 a 69;80;80;02213;02213;X8002213;BISCOITO PRESUNTINHO;;
63 a 69;80;80;02214;02214;X8002214;BISCOITO INTEGRAL DE AGUA;;
63 a 69;80;80;02215;02215;X8002215;BISCOITO SALGADO DE COCO;;
63 a 69;80;80;02216;02216;X8002216;BISCOITO BIT;;
63 a 69;80;80;02217;02217;X8002217;BISKUIT GRISSINI;;
63 a 69;80;80;02218;02218;X8002218;BISCOITO SALGADINHO;;
63 a 69;80;80;02219;02219;X8002219;BISCOITO SALGADO DE POLVILHO;;
63 a 69;80;80;02220;02220;X8002220;BISCOITO CLUB CRACKER;;
63 a 69;80;80;02221;02221;X8002221;SALGADINHO (BISCOITO);;
63 a 69;80;80;02222;02222;X8002222;BISCOITO DE AGUA INTEGRAL;;
63 a 69;80;80;02223;02223;X8002223;QUEIJINHO BISCOITO;;
63 a 69;80;80;02224;02224;X8002224;BISCOITO ITALIANO;;
63 a 69;80;80;02225;02225;X8002225;BOLACHA SALGADA;;
63 a 69;80;80;02226;02226;X8002226;BOLACHA DE AGUA E SAL;;
63 a 69;80;80;02227;02227;X8002227;CHIPS (SALGADINHOS);;
63 a 69;80;80;02228;02228;X8002228;CROCK (SALGADINHOS);;
63 a 69;80;80;02229;02229;X8002229;OKAKI (BISCOITO SALGADO);;
63 a 69;80;80;02230;02230;X8002230;BACONZITOS;;
63 a 69;80;80;02231;02231;X8002231;BISCOITO DE AGUA E SAL;;
63 a 69;80;80;02232;02232;X8002232;BISCOITO CREAM CRACKER INTEGRAL;;
63 a 69;80;80;02233;02233;X8002233;BISCOITO DE SAL;;
63 a 69;80;80;02234;02234;X8002234;BISCOITO SALGADO DE MILHO;;
63 a 69;80;80;02235;02235;X8002235;BISCOITO SALGADO DE PIZZA;;
63 a 69;80;80;02236;02236;X8002236;BISCOITO SALGADO INTEGRAL;;
63 a 69;80;80;02237;02237;X8002237;BOLACHA CREAM CRACK;;
63 a 69;80;80;02238;02238;X8002238;BOLACHA INTEGRAL;;
63 a 69;80;80;02239;02239;X8002239;BISCOITO DE CEBOLA;;
63 a 69;80;80;02240;02240;X8002240;BISCOITO DE QUEIJO;;
63 a 69;80;80;02241;02241;X8002241;BISCOITO AGUA E SAL;;
63 a 69;80;80;02242;02242;X8002242;BISCOITO CLUB SOCIAL;;
63 a 69;80;80;02243;02243;X8002243;BISCOITO CLUBE SOCIAL;;
63 a 69;80;80;02244;02244;X8002244;BOLACHA AGUA E SAL;;
63 a 69;80;80;02245;02245;X8002245;BOLACHA DE SAL;;
63 a 69;80;80;02246;02246;X8002246;SALGADINHO DE MILHO;;
63 a 69;80;80;02247;02247;X8002247;SALGADINHO DE QUEIJO;;
63 a 69;80;80;02248;02248;X8002248;BISCOITO SALGADO DE GOMA;;
63 a 69;80;80;02249;02249;X8002249;MENTIRA (BISCOITO SALGADO);;
63 a 69;80;80;02250;02250;X8002250;BISCOITO RUFFLES SALGADO;;
63 a 69;80;80;02251;02251;X8002251;BISCOITO PALITO SALGADO;;
63 a 69;80;80;02301;02301;X8002301;BISCOITO DOCE;;
63 a 69;80;80;02302;02302;X8002302;CAVACO CHINES;;
63 a 69;80;80;02303;02303;X8002303;BISCOITO DE MANTEIGA;;
63 a 69;80;80;02304;02304;X8002304;BOLACHA AMANTEIGADA;;
63 a 69;80;80;02305;02305;X8002305;SEQUILHO;;
63 a 69;80;80;02306;02306;X8002306;TARECO;;
63 a 69;80;80;02307;02307;X8002307;BISCOITO DE GERGELIM;;
63 a 69;80;80;02308;02308;X8002308;BISCOITO AMANTEIGADO;;
63 a 69;80;80;02309;02309;X8002309;SOLDA;;
63 a 69;80;80;02310;02310;X8002310;BISCOITO TOSTINE;;
63 a 69;80;80;02311;02311;X8002311;TOSTINE (BISCOITO);;
63 a 69;80;80;02312;02312;X8002312;BOLACHA DE FUBA;;
63 a 69;80;80;02313;02313;X8002313;BOLACHA DE MANTEIGA;;
63 a 69;80;80;02314;02314;X8002314;DEDITOS (BISCOITO);;
63 a 69;80;80;02315;02315;X8002315;BREVIDADE;;
63 a 69;80;80;02316;02316;X8002316;BISCOITO DE MAIZENA;;
63 a 69;80;80;02317;02317;X8002317;BOLACHA DE MILHO;;
63 a 69;80;80;02318;02318;X8002318;SEQUILHO DE MILHO;;
63 a 69;80;80;02319;02319;X8002319;BISCOITO DOCE DE QUEIJO;;
63 a 69;80;80;02320;02320;X8002320;SEQUILHO DE MAIZENA;;
63 a 69;80;80;02321;02321;X8002321;BISCOITO DOCE SORTIDO;;
63 a 69;80;80;02322;02322;X8002322;BISCOITO DE FUBA;;
63 a 69;80;80;02323;02323;X8002323;BISCOITO DEDITOS;;
63 a 69;80;80;02324;02324;X8002324;BISCOITO SORTIDO;;
63 a 69;80;80;02325;02325;X8002325;BISCOITO DE COCO DOCE;;
63 a 69;80;80;02326;02326;X8002326;BISCOITO CREME;;
63 a 69;80;80;02327;02327;X8002327;BISCOITO DE MILHO;;
63 a 69;80;80;02328;02328;X8002328;BISCOITO CHAMPANHE;;
63 a 69;80;80;02329;02329;X8002329;BISCOITO ROSQUINHA DE COCO;;
63 a 69;80;80;02330;02330;X8002330;BISCOITO DE QUEIJO DOCE;;
63 a 69;80;80;02331;02331;X8002331;BISCOITO BROA DE COCO;;
63 a 69;80;80;02332;02332;X8002332;BISCOITO ROSCA DE COCO;;
63 a 69;80;80;02333;02333;X8002333;BOLACHA COM LEITE;;
63 a 69;80;80;02334;02334;X8002334;BOLACHA DOCE;;
63 a 69;80;80;02335;02335;X8002335;MARIA MALUCA (BOLACHA DOCE);;
63 a 69;80;80;02336;02336;X8002336;BISCOITO DE CHAMPAGNE;;
63 a 69;80;80;02337;02337;X8002337;BISCOITO MARIA;;
63 a 69;80;80;02338;02338;X8002338;BISCOITO DE LEITE;;
63 a 69;80;80;02339;02339;X8002339;BISCOITO DE COCO;;
63 a 69;80;80;02340;02340;X8002340;BOLACHA DE COCO;;
63 a 69;80;80;02341;02341;X8002341;BISCOITO DE CHOCOLATE;;
63 a 69;80;80;02342;02342;X8002342;BISCOITO DE TAPIOCA;;
63 a 69;80;80;02343;02343;X8002343;BISCOITO ROSQUINHA DE CHOCOLATE;;
63 a 69;80;80;02344;02344;X8002344;BISCOITO ROSQUINHA DE LEITE;;
63 a 69;80;80;02345;02345;X8002345;BOLACHA DE CHOCOLATE;;
63 a 69;80;80;02346;02346;X8002346;BOLACHA DE LEITE;;
63 a 69;80;80;02347;02347;X8002347;BOLACHA DE LEITE E MEL;;
63 a 69;80;80;02348;02348;X8002348;BOLACHA DE MAIZENA;;
63 a 69;80;80;02349;02349;X8002349;BOLACHAO DOCE;;
63 a 69;80;80;02350;02350;X8002350;BISCOITO DE NATA;;
63 a 69;80;80;02351;02351;X8002351;CUECA VIRADA (BISCOITO DOCE);;
63 a 69;80;80;02352;02352;X8002352;BISCOITO ORELHA DE GATO;;
63 a 69;80;80;02353;02353;X8002353;BOLACHA PALITO;;
63 a 69;80;80;02354;02354;X8002354;CAVACO;;
63 a 69;80;80;02355;02355;X8002355;BISCOITO DE GOMA;;
63 a 69;80;80;02356;02356;X8002356;BOLACHA DE MEL;;
63 a 69;80;80;02357;02357;X8002357;MARIA MALUCA;;
63 a 69;80;80;02358;02358;X8002358;ORELHA DE GATO (BISCOITO DOCE);;
63 a 69;80;80;02359;02359;X8002359;BOLACHAO DE COCO;;
63 a 69;80;80;02360;02360;X8002360;BISCOITO PALITO DE CHOCOLATE;;
63 a 69;80;80;02361;02361;X8002361;BOLACHA DE GOMA;;
63 a 69;80;80;02362;02362;X8002362;CROSTOLI;;
63 a 69;80;80;02363;02363;X8002363;MENTIRA DOCE;;
63 a 69;80;80;02401;02401;X8002401;BISCOITO DE POLVILHO DOCE;;
63 a 69;80;80;02402;02402;X8002402;BISCOITO DE POLVILHO SEQUILHO;;
63 a 69;80;80;02403;02403;X8002403;BISCOITO QUEBRA QUEBRA;;
63 a 69;80;80;02404;02404;X8002404;BISCOITO DE ARARUTA;;
63 a 69;80;80;02405;02405;X8002405;QUEBRA QUEBRA;;
63 a 69;80;80;02406;02406;X8002406;SEQUILHO DE POLVILHO;;
63 a 69;80;80;02407;02407;X8002407;BISCOITO DOCE DE POLVILHO;;
63 a 69;80;80;02408;02408;X8002408;PETA;;
63 a 69;80;80;02409;02409;X8002409;PETA DE POLVILHO;;
63 a 69;80;80;02410;02410;X8002410;PETA DE GOMA;;
63 a 69;80;80;02411;02411;X8002411;PETAS;;
63 a 69;80;80;02501;02501;X8002501;BOLO DE QUALQUER MARCA E SABOR;;
63 a 69;80;80;02502;02502;X8002502;ROCAMBOLE;;
63 a 69;80;80;02503;02503;X8002503;CUCA DE QUALQUER TIPO;;
63 a 69;80;80;02504;02504;X8002504;FATIA DE BOLO DE QUALQUER SABOR;;
63 a 69;80;80;02505;02505;X8002505;BOLO DE OVOS;;
63 a 69;80;80;02506;02506;X8002506;BOLO DE QUEIJO;;
63 a 69;80;80;02507;02507;X8002507;BOLINHO DE QUEIJO;;
63 a 69;80;80;02601;02601;X8002601;BOLO DE MILHO;;
63 a 69;80;80;02602;02602;X8002602;BROA DE MILHO;;
63 a 69;80;80;02603;02603;X8002603;BROINHA DE MILHO ADOCICADA;;
63 a 69;80;80;02604;02604;X8002604;AMIDOMIL (BOLINHO);;
63 a 69;80;80;02605;02605;X8002605;ANGUSOR DE MILHO;;
63 a 69;80;80;02606;02606;X8002606;BROA DE FUBA;;
63 a 69;80;80;02607;02607;X8002607;BROINHA DE FUBA;;
63 a 69;80;80;02608;02608;X8002608;BOLINHO AMIDOMIL;;
63 a 69;80;80;02609;02609;X8002609;GRUSTOLI (BOLINHO DOCE);;
63 a 69;80;80;02610;02610;X8002610;BOLINHO DE MILHO;;
63 a 69;80;80;02611;02611;X8002611;BOLINHO DE FUBA;;
63 a 69;80;80;02612;02612;X8002612;BOLO DE FUBA;;
63 a 69;80;80;02701;02701;X8002701;BOLO DE AIPIM;;
63 a 69;80;80;02702;02702;X8002702;BOLO DE TAPIOCA;;
63 a 69;80;80;02703;02703;X8002703;BOLO DE MACAXEIRA;;
63 a 69;80;80;02704;02704;X8002704;BOLO DE GOMA;;
63 a 69;80;80;02705;02705;X8002705;BROA DE MANDIOCA;;
63 a 69;80;80;02706;02706;X8002706;BROINHA DE MANDIOCA;;
63 a 69;80;80;02707;02707;X8002707;BROA DE GOMA;;
63 a 69;80;80;02708;02708;X8002708;BOLO DE MANDIOCA;;
63 a 69;80;80;02801;02801;X8002801;BOLO DE BATATA DOCE;;
63 a 69;80;80;02901;02901;X8002901;BOLO DE ARROZ;;
63 a 69;80;80;03001;03001;X8003001;BOLO DE CENTEIO;;
63 a 69;80;80;03002;03002;X8003002;BROA DE CENTEIO;;
63 a 69;80;80;03003;03003;X8003003;BROINHA DE CENTEIO;;
63 a 69;80;80;03004;03004;X8003004;BROA PRETA;;
63 a 69;80;80;03005;03005;X8003005;BROINHA PRETA;;
63 a 69;80;80;03101;03101;X8003101;BOLO DE CARA;;
63 a 69;80;80;03102;03102;X8003102;BROA DE CARA;;
63 a 69;80;80;03103;03103;X8003103;BROINHA DE CARA;;
63 a 69;80;80;03201;03201;X8003201;BOLO DE INHAME;;
63 a 69;80;80;03202;03202;X8003202;BROA DE INHAME;;
63 a 69;80;80;03203;03203;X8003203;BROINHA DE INHAME;;
63 a 69;80;80;03301;03301;X8003301;MISTURAS INDUSTRIAIS DE PAES;;
63 a 69;80;80;03302;03302;X8003302;MASSAS INDUSTRIAIS DE PAES;;
63 a 69;80;80;03401;03401;X8003401;MISTURAS INDUSTRIAIS DE BOLOS, TORTAS, BISCOITOS, ETC.;;
63 a 69;80;80;03402;03402;X8003402;MASSAS INDUSTRIAIS DE BOLOS, TORTAS, BISCOITOS, ETC.;;
63 a 69;80;80;03403;03403;X8003403;MASSA FOLHADA;;
63 a 69;80;80;03404;03404;X8003404;MASSA PARA BOLO;;
63 a 69;80;80;03405;03405;X8003405;MASSA DE BOLO;;
63 a 69;80;80;03406;03406;X8003406;MISTURA DE BOLO;;
63 a 69;80;80;03407;03407;X8003407;MISTURA PARA BOLO;;
63 a 69;80;80;03408;03408;X8003408;PREPARO PARA BOLO;;
63 a 69;80;80;03501;03501;X8003501;TORTAS DOCES DE QUALQUER SABOR;;
63 a 69;80;80;03502;03502;X8003502;MORENINHA (TORTA);;
63 a 69;80;80;03601;03601;X8003601;TORTAS SALGADAS DE QUALQUER SABOR;;
63 a 69;80;80;03701;03701;X8003701;SONHO;;
63 a 69;80;80;03702;03702;X8003702;FILHOS (BOLINHO DE FARINHA DE TRIGO E OVOS);;
63 a 69;80;80;03801;03801;X8003801;BOLO DE CHOCOLATE;;
63 a 69;80;80;03901;03901;X8003901;PAO BRIOCHE;;
63 a 69;80;80;03902;03902;X8003902;BRIOCHE;;
63 a 69;80;80;03903;03903;X8003903;PAO DE MASSA FOLHADA;;
63 a 69;80;80;04001;04001;X8004001;BOLO DE LARANJA;;
63 a 69;80;80;04101;04101;X8004101;BOLO DE COCO;;
63 a 69;80;80;04201;04201;X8004201;BOLO DE CENOURA;;
63 a 69;80;80;04301;04301;X8004301;PAO DE SOJA;;
63 a 69;80;80;04302;04302;X8004302;PAO DE FORMA DE SOJA;;
63 a 69;80;80;04303;04303;X8004303;PAO DE SOJA DE FORMA;;
63 a 69;80;80;04401;04401;X8004401;PAO DE CENOURA, ALHO, CEBOLA, TORRESMO, ETC.;;
63 a 69;80;80;04402;04402;X8004402;PAO DE TORRESMO;;
63 a 69;80;80;04403;04403;X8004403;PAO DE ALHO;;
63 a 69;80;80;04404;04404;X8004404;PAO DE CEBOLA;;
63 a 69;80;80;04405;04405;X8004405;PAO DE GERGELIM;;
63 a 69;80;80;04406;04406;X8004406;PAO COM ERVA FINA;;
63 a 69;80;80;04407;04407;X8004407;PAO DE ERVA DOCE;;
63 a 69;80;80;04408;04408;X8004408;PAO DE CALABRESA;;
63 a 69;80;80;04409;04409;X8004409;PAO DE FRIOS;;
63 a 69;80;80;04410;04410;X8004410;PAO DE LARANJA;;
63 a 69;80;80;04411;04411;X8004411;PAO DE PASSAS;;
63 a 69;80;80;04412;04412;X8004412;PAO DE GOIABA;;
63 a 69;80;80;04501;04501;X8004501;BROA DE COCO;;
63 a 69;80;80;04502;04502;X8004502;BROINHA DE COCO;;
63 a 69;80;80;04601;04601;X8004601;BOLO DE TRIGO;;
63 a 69;80;80;04602;04602;X8004602;PAO DE LO;;
63 a 69;80;80;04701;04701;X8004701;BROA;;
63 a 69;80;80;04801;04801;X8004801;BISCOITO RECHEADO;;
63 a 69;80;80;04802;04802;X8004802;MIRABEL;;
63 a 69;80;80;04803;04803;X8004803;BISCOITO RECHEADO TOSTINE;;
63 a 69;80;80;04804;04804;X8004804;BISCOITO LANCHE MIRABEL;;
63 a 69;80;80;04805;04805;X8004805;BISCOITO WAFFER;;
63 a 69;80;80;04806;04806;X8004806;LANCHE MIRABEL;;
63 a 69;80;80;04807;04807;X8004807;WAFFER (BISCOITO);;
63 a 69;80;80;04808;04808;X8004808;ROSQUINHA RECHEADA DE QUALQUER SABOR;;
63 a 69;80;80;04809;04809;X8004809;ALFAJORES (BISCOITO);;
63 a 69;80;80;04810;04810;X8004810;BOLACHA RECHEADA;;
63 a 69;80;80;04811;04811;X8004811;BISCOITO CROCANTE;;
63 a 69;80;80;04812;04812;X8004812;BISCOITO MIRABEL;;
63 a 69;80;80;04813;04813;X8004813;ROSCA RECHEADA;;
63 a 69;80;80;04814;04814;X8004814;BISCOITO RECHEADO DE CHOCOLATE;;
63 a 69;80;80;04815;04815;X8004815;BISCOITO RECHEADO DE MORANGO;;
63 a 69;80;80;04816;04816;X8004816;CASADINHA (BISCOITO RECHEADO);;
63 a 69;80;80;04817;04817;X8004817;AMANDITA (BISCOITO RECHEADO);;
63 a 69;80;80;04818;04818;X8004818;BEM CASADO (BISCOITO RECHEADO);;
63 a 69;80;80;04819;04819;X8004819;TRAQUINAS (BISCOITO RECHEADO);;
63 a 69;80;80;04901;04901;X8004901;BISCOITO CASEIRO;;
63 a 69;80;80;04902;04902;X8004902;BOLACHA CASEIRA;;
63 a 69;80;80;05001;05001;X8005001;BROINHA;;
63 a 69;80;80;05101;05101;X8005101;BROA DE LEITE;;
63 a 69;80;80;05201;05201;X8005201;BISCOITO NAO-ESPECIFICADO;;
63 a 69;80;80;05301;05301;X8005301;BISCOITO DE POLVILHO NAO-ESPECIFICADO;;
63 a 69;80;80;05401;05401;X8005401;BOLACHA NAO-ESPECIFICADA;;
63 a 69;80;80;05501;05501;X8005501;PAO CARTEIRA NAO-ESPECIFICADO;;
63 a 69;80;80;05601;05601;X8005601;PAO DE FORMA NAO-ESPECIFICADO;;
63 a 69;80;80;05701;05701;X8005701;PAO DE SANDUICHE NAO-ESPECIFICADO;;
63 a 69;80;80;05801;05801;X8005801;TORTA NAO-ESPECIFICADA;;
63 a 69;80;80;05901;05901;X8005901;ROSCA NAO-ESPECIFICADA;;
63 a 69;80;80;05902;05902;X8005902;ROSQUINHA NAO-ESPECIFICADA;;
63 a 69;80;80;05903;05903;X8005903;ROSCA DE TRIGO NAO-ESPECIFICADA;;
63 a 69;80;80;06001;06001;X8006001;ROSCA DE POLVILHO NAO-ESPECIFICADA;;
63 a 69;80;80;06002;06002;X8006002;ROSQUINHA DE POLVILHO NAO-ESPECIFICADA;;
63 a 69;80;80;06101;06101;X8006101;CREPE;;
63 a 69;80;80;06201;06201;X8006201;CASCA PARA TORTA;;
63 a 69;80;80;06301;06301;X8006301;PAO BOLA;;
63 a 69;80;80;06401;06401;X8006401;PAO ARABE;;
63 a 69;80;80;06402;06402;X8006402;PAO SIRIO;;
63 a 69;80;80;06501;06501;X8006501;PAO DE FORMA INDUSTRIALIZADO DE QUALQUER MARCA DIET;;
63 a 69;80;80;06502;06502;X8006502;PAO SEVEN BOYS DIET;;
63 a 69;80;80;06503;06503;X8006503;PAO PULMEX DIET;;
63 a 69;80;80;06504;06504;X8006504;PAO DE FORMA PLUS VITA DIET;;
63 a 69;80;80;06505;06505;X8006505;PAO DE FORMA DE LEITE PULLMAN DIET;;
63 a 69;80;80;06506;06506;X8006506;PAO DE FORMA SEVEN BOYS DIET;;
63 a 69;80;80;06507;06507;X8006507;PAO DE FORMA PETROPOLIS DIET;;
63 a 69;80;80;06508;06508;X8006508;PAO PLUS VITA DIET;;
63 a 69;80;80;06509;06509;X8006509;PAO DE CAIXA DIET;;
63 a 69;80;80;06510;06510;X8006510;PAO DE FORMA INDUSTRIALIZADO DIET;;
63 a 69;80;80;06511;06511;X8006511;PAO DIET (DE FORMA INDUSTRIALIZADO);;
63 a 69;80;80;06512;06512;X8006512;PAO DIET WICK BOLD;;
63 a 69;80;80;06513;06513;X8006513;PAO DE FORMA INDUSTRIALIZADO DE QUALQUER MARCA DIETETICO;;
63 a 69;80;80;06514;06514;X8006514;PAO SEVEN BOYS DIETETICO;;
63 a 69;80;80;06515;06515;X8006515;PAO PULMEX DIETETICO;;
63 a 69;80;80;06516;06516;X8006516;PAO DE FORMA PLUS VITA DIETETICO;;
63 a 69;80;80;06517;06517;X8006517;PAO DE FORMA DE LEITE PULLMAN DIETETICO;;
63 a 69;80;80;06518;06518;X8006518;PAO DE FORMA SEVEN BOYS DIETETICO;;
63 a 69;80;80;06519;06519;X8006519;PAO DE FORMA PETROPOLIS DIETETICO;;
63 a 69;80;80;06520;06520;X8006520;PAO PLUS VITA DIETETICO;;
63 a 69;80;80;06521;06521;X8006521;PAO DE CAIXA DIETETICO;;
63 a 69;80;80;06522;06522;X8006522;PAO DE FORMA INDUSTRIALIZADO DIETETICO;;
63 a 69;80;80;06523;06523;X8006523;PAO DIETETICO (DE FORMA INDUSTRIALIZADO);;
63 a 69;80;80;06524;06524;X8006524;PAO DIETETICO WICK BOLD;;
63 a 69;80;80;06601;06601;X8006601;PAO DE FORMA INDUSTRIALIZADO DE QUALQUER MARCA LIGHT;;
63 a 69;80;80;06602;06602;X8006602;PAO SEVEN BOYS LIGHT;;
63 a 69;80;80;06603;06603;X8006603;PAO PULMEX LIGHT;;
63 a 69;80;80;06604;06604;X8006604;PAO DE FORMA PLUS VITA LIGHT;;
63 a 69;80;80;06605;06605;X8006605;PAO DE FORMA DE LEITE PULLMAN LIGHT;;
63 a 69;80;80;06606;06606;X8006606;PAO DE FORMA SEVEN BOYS LIGHT;;
63 a 69;80;80;06607;06607;X8006607;PAO DE FORMA PETROPOLIS LIGHT;;
63 a 69;80;80;06608;06608;X8006608;PAO PLUS VITA LIGHT;;
63 a 69;80;80;06609;06609;X8006609;PAO DE CAIXA LIGHT;;
63 a 69;80;80;06610;06610;X8006610;PAO DE FORMA INDUSTRIALIZADO LIGHT;;
63 a 69;80;80;06701;06701;X8006701;PAO DE QUEIJO LIGHT;;
63 a 69;80;80;06801;06801;X8006801;PAO INTEGRAL LIGHT;;
63 a 69;80;80;06802;06802;X8006802;PAO DE GRAHAM PLUS VITA LIGHT;;
